V_ce,CaseTemp,CycleCount
1.6650000002,90.04310345,1
1.6654545456,90.04310345,2
1.665909091,90.04310345,3
1.6663636364,90.04310345,4
1.6668181818,90.04310345,5
1.6672727272,90.04310345,6
1.6677272726,90.04310345,7
1.6681818179999999,90.04310345,8
1.6686363633999999,90.04310345,9
1.6690909087999999,90.04310345,10
1.6695454542,90.04310345,11
1.6699999996,90.04310345,12
1.670454545,90.04310345,13
1.67130681775,90.04310345,14
1.6721590905,90.04913793284408,15
1.6730113632499999,90.06750000193844,16
1.673863636,90.0858620710328,17
1.67471590875,90.10422414012717,18
1.6755681815,90.12258620922154,19
1.67642045425,90.1409482783159,20
1.677272727,90.15931034741027,21
1.677353895857143,90.17767241650463,22
1.6774350647142857,90.196034485599,23
1.6775162335714286,90.21439655469337,24
1.6775974024285716,90.23275862378773,25
1.6776785712857143,90.2511206928821,26
1.6777597401428572,90.26948276197646,27
1.677840909,90.28784483107083,28
1.6779220778571429,90.3062069001652,29
1.6780032467142858,90.32456896925956,30
1.6780844155714285,90.34293103835392,31
1.6781655844285714,90.35988177699976,32
1.6782467532857144,90.376669954032,33
1.678327922142857,90.39345813106422,34
1.678409091,90.41024630809645,35
1.678490259857143,90.42703448512867,36
1.6785714287142857,90.4438226621609,37
1.6786525975714286,90.46061083919312,38
1.6787337664285715,90.47739901622535,39
1.6788149352857142,90.49418719325757,40
1.6788961041428572,90.5109753702898,41
1.678977273,90.52776354732204,42
1.6790584418571428,90.54455172435426,43
1.6791396107142857,90.56133990138649,44
1.6792207795714285,90.57812807841871,45
1.6793019484285714,90.59491625545094,46
1.6793831172857143,90.61170443248317,47
1.679464286142857,90.62849260951539,48
1.679545455,90.64528078654762,49
1.6799043066315789,90.66206896357986,50
1.680263158263158,90.67885714061208,51
1.6806220098947369,90.68778324896881,52
1.6809808615263158,90.68253694394797,53
1.6813397131578947,90.67729063892713,54
1.6816985647894738,90.67204433390629,55
1.6820574164210527,90.66679802888545,56
1.6824162680526316,90.6615517238646,57
1.6827751196842105,90.65630541884377,58
1.6831339713157896,90.65105911382294,59
1.6834928229473685,90.64581280880209,60
1.6838516745789474,90.64056650378126,61
1.6842105262105262,90.63532019876041,62
1.6845693778421054,90.63007389373958,63
1.6849282294736843,90.62482758871873,64
1.6852870811052632,90.6195812836979,65
1.685645932736842,90.61433497867705,66
1.6860047843684212,90.60908867365622,67
1.686363636,90.60384236863538,68
1.6868801649545455,90.61602810088284,69
1.687396693909091,90.62962963309332,70
1.6879132228636364,90.6432311653038,71
1.688429751818182,90.65683269751428,72
1.6889462807727273,90.67043422972475,73
1.6894628097272728,90.68403576193522,74
1.6899793386818183,90.6976372941457,75
1.6904958676363637,90.71123882635617,76
1.6910123965909092,90.72484035856664,77
1.6915289255454546,90.73844189077711,78
1.6920454545,90.7520434229876,79
1.6925619834545453,90.76564495519807,80
1.6930785124090908,90.77924648740854,81
1.6935950413636363,90.79284801961902,82
1.6941115703181817,90.80644955182949,83
1.6946280992727272,90.82005108403996,84
1.6951446282272726,90.83365261625043,85
1.695661157181818,90.8472541484609,86
1.6961776861363635,90.86085568067138,87
1.696694215090909,90.87445721288186,88
1.6972107440454545,90.88805874509234,89
1.697727273,90.90166027730281,90
1.6984848487777777,90.91165845295372,91
1.6992424245555555,90.92040229564103,92
1.7000000003333333,90.92914613832833,93
1.7007575761111111,90.93788998101563,94
1.701515151888889,90.94663382370294,95
1.7022727276666667,90.95537766639025,96
1.7030303034444445,90.96412150907754,97
1.7037878792222223,90.97286535176485,98
1.704545455,90.98160919445216,99
1.704545455,90.99035303713946,100
1.704545455,90.99909687982677,101
1.704545455,91.00784072251408,102
1.704545455,91.01658456520137,103
1.704545455,91.02532840788868,104
1.704545455,91.03407225057599,105
1.704545455,91.038649426657,106
1.704545455,91.04302134802727,107
1.704545455,91.04739326939752,108
1.704545455,91.05176519076778,109
1.704545455,91.05613711213803,110
1.704545455,91.0605090335083,111
1.704545455,91.06488095487855,112
1.704545455,91.06925287624881,113
1.7037878791666667,91.07362479761906,114
1.7030303033333334,91.07799671898933,115
1.7022727275,91.08236864035959,116
1.7015151516666667,91.08674056172984,117
1.7007575758333333,91.0911124831001,118
1.7000000000000002,91.09548440447035,119
1.6992424241666668,91.09985632584062,120
1.6984848483333335,91.10422824721087,121
1.6977272725,91.10860016858113,122
1.6969696966666667,91.1129720899514,123
1.6962121208333334,91.11734401132165,124
1.695454545,91.12068966,125
1.6940909087,91.12068966,126
1.6927272724,91.12068966,127
1.6913636361,91.12068966,128
1.6899999998,91.12068966,129
1.6886363635000001,91.12068966,130
1.6872727272,91.12068966,131
1.6859090909,91.12068966,132
1.6845454546,91.12068966,133
1.6831818183,91.12068966,134
1.681818182,91.12068966,135
1.681818182,91.12068966,136
1.681818182,91.12068966,137
1.681818182,91.12068966,138
1.681818182,91.12068966,139
1.681818182,91.12068966,140
1.681818182,91.12068966,141
1.681818182,91.12554945519786,142
1.681818182,91.1316028843146,143
1.681818182,91.13765631343134,144
1.681818182,91.14370974254807,145
1.681818182,91.1497631716648,146
1.681818182,91.15581660078153,147
1.681818182,91.16187002989827,148
1.6823232324444444,91.167923459015,149
1.682828282888889,91.17397688813173,150
1.6833333333333333,91.18003031724847,151
1.6838383837777777,91.1860837463652,152
1.6843434342222223,91.19213717548193,153
1.6848484846666667,91.19819060459868,154
1.685353535111111,91.20424403371541,155
1.6858585855555557,91.21029746283214,156
1.686363636,91.21635089194888,157
1.6868686865,91.22240432106561,158
1.6873737370000002,91.22845775018234,159
1.6878787875,91.23451117929908,160
1.688383838,91.24056460841581,161
1.6888888885,91.24661803753254,162
1.6893939390000001,91.25578817793908,163
1.6898989895,91.2689039414762,164
1.69040404,91.28201970501331,165
1.6909090905,91.29513546855043,166
1.691414141,91.30825123208754,167
1.6919191915,91.32136699562466,168
1.692424242,91.33448275916179,169
1.6929292925000001,91.3475985226989,170
1.693434343,91.36071428623602,171
1.6939393935,91.37383004977313,172
1.694444444,91.38694581331025,173
1.6949494945,91.40006157684736,174
1.695454545,91.4131773403845,175
1.695588234882353,91.42629310392161,176
1.695721924764706,91.43940886745872,177
1.695855614647059,91.45252463099584,178
1.6959893045294119,91.46564039453295,179
1.6961229944117646,91.47875615807007,180
1.6962566842941176,91.49187192160718,181
1.6963903741764705,91.50498768514431,182
1.6965240640588235,91.52270936013392,183
1.6966577539411765,91.54219563751761,184
1.6967914438235294,91.5616819149013,185
1.6969251337058824,91.58116819228499,186
1.6970588235882353,91.60065446966868,187
1.697192513470588,91.62014074705237,188
1.697326203352941,91.63962702443608,189
1.697459893235294,91.65911330181977,190
1.697593583117647,91.67859957920346,191
1.697727273,91.69808585658716,192
1.6979020981538462,91.71757213397085,193
1.6980769233076922,91.73705841135454,194
1.6982517484615385,91.75654468873823,195
1.6984265736153845,91.77603096612192,196
1.6986013987692308,91.79551724350561,197
1.6987762239230768,91.8150035208893,198
1.698951049076923,91.83448979827301,199
1.699125874230769,91.8539760756567,200
1.6993006993846154,91.8734623530404,201
1.6994755245384614,91.89294863042409,202
1.6996503496923077,91.91243490780778,203
1.6998251748461537,91.93192118519147,204
1.7,91.95140746257516,205
1.7,91.97089373995885,206
1.7,91.99038001734255,207
1.7,92.00986629472625,208
1.7,92.02935257210994,209
1.7,92.04883884949363,210
1.7,92.06832512687733,211
1.7,92.06896552,212
1.7,92.06896552,213
1.6988636363333334,92.06896552,214
1.6977272726666666,92.06896552,215
1.696590909,92.06896552,216
1.6954545453333334,92.06896552,217
1.6943181816666666,92.06896552,218
1.693181818,92.06896552,219
1.694191919,92.06896552,220
1.69520202,92.06896552,221
1.696212121,92.06896552,222
1.697222222,92.06896552,223
1.698232323,92.06896552,224
1.699242424,92.06896552,225
1.700252525,92.06896552,226
1.701262626,92.06896552,227
1.702272727,92.06896552,228
1.702840908875,92.06896552,229
1.70340909075,92.06896552,230
1.703977272625,92.06896552,231
1.7045454544999998,92.06896552,232
1.705113636375,92.06896552,233
1.70568181825,92.06896552,234
1.7062500001249998,92.06896552,235
1.706818182,92.07160591383975,236
1.707467532642857,92.07987655993064,237
1.7081168832857143,92.08814720602155,238
1.7087662339285714,92.09641785211244,239
1.7094155845714285,92.10468849820333,240
1.7100649352142856,92.11295914429422,241
1.710714285857143,92.12122979038512,242
1.7113636365,92.12950043647601,243
1.712012987142857,92.13777108256691,244
1.7126623377857144,92.1460417286578,245
1.7133116884285715,92.1543123747487,246
1.7139610390714286,92.16258302083959,247
1.7146103897142857,92.17085366693048,248
1.715259740357143,92.17912431302139,249
1.715909091,92.18739495911228,250
1.7163223140909092,92.19566560520317,251
1.7167355371818183,92.20393625129407,252
1.7171487602727273,92.21220689738496,253
1.7175619833636364,92.22047754347585,254
1.7179752064545455,92.22874818956676,255
1.7183884295454546,92.23701883565765,256
1.7188016526363636,92.24528948174854,257
1.7192148757272727,92.25356012783944,258
1.7196280988181818,92.26183077393033,259
1.7200413219090909,92.27010142002123,260
1.720454545,92.27837206611213,261
1.714393939,92.28664271220302,262
1.708333333,92.29491335829391,263
1.702272727,92.29905282832443,264
1.7028787876,92.29659249197775,265
1.7034848482,92.29413215563106,266
1.7040909088,92.29167181928437,267
1.7046969694,92.28921148293769,268
1.70530303,92.28675114659102,269
1.7059090906,92.28429081024433,270
1.7065151512,92.28183047389764,271
1.7071212117999999,92.27937013755096,272
1.7077272723999999,92.27690980120427,273
1.708333333,92.2744494648576,274
1.7089393936,92.27198912851091,275
1.7095454542,92.26952879216422,276
1.7101515148,92.26706845581754,277
1.7107575754,92.26460811947085,278
1.711363636,92.26214778312418,279
1.711363636,92.25968744677749,280
1.711363636,92.2572271104308,281
1.711363636,92.25476677408412,282
1.711363636,92.25230643773743,283
1.711363636,92.24984610139076,284
1.711363636,92.24738576504407,285
1.714772727,92.24492542869739,286
1.718181818,92.2424650923507,287
1.7201704543749998,92.24902548629814,288
1.72215909075,92.26271150046306,289
1.724147727125,92.27639751462797,290
1.7261363635,92.29008352879289,291
1.728124999875,92.30376954295781,292
1.73011363625,92.31745555712273,293
1.7321022726250002,92.33114157128765,294
1.734090909,92.34482758545256,295
1.7331439393333334,92.35851359961748,296
1.7321969696666668,92.3721996137824,297
1.7312500000000002,92.38588562794732,298
1.7303030303333333,92.39957164211224,299
1.7293560606666667,92.41325765627715,300
1.728409091,92.42694367044207,301
1.7274621213333334,92.44062968460699,302
1.7265151516666668,92.45431569877191,303
1.725568182,92.46800171293683,304
1.7246212123333333,92.48168772710174,305
1.7236742426666667,92.49537374126666,306
1.722727273,92.50548353597941,307
1.72187500025,92.5137671758254,308
1.7210227275,92.52205081567139,309
1.72017045475,92.53033445551738,310
1.719318182,92.53861809536338,311
1.71846590925,92.54690173520937,312
1.7176136365,92.55518537505536,313
1.71676136375,92.56346901490136,314
1.715909091,92.57175265474734,315
1.7160606061333334,92.58003629459334,316
1.7162121212666668,92.58831993443934,317
1.7163636364000001,92.59660357428533,318
1.7165151515333334,92.60488721413132,319
