V_ce,CaseTemp,CycleCount
1.6275102042857144,89.09574468,1
1.627183673642857,89.10204263037727,2
1.626857143,89.10834058075453,3
1.626530612357143,89.1146385311318,4
1.6262040817142858,89.12093648150908,5
1.6258775510714285,89.12723443188635,6
1.6255510204285715,89.13353238226361,7
1.6252244897857144,89.13983033264088,8
1.6248979591428572,89.14612828301816,9
1.6245714285,89.15242623339543,10
1.6242448978571429,89.15872418377269,11
1.6239183672142858,89.16502213414996,12
1.6235918365714286,89.17132008452724,13
1.6232653059285713,89.17761803490451,14
1.6229387752857143,89.18391598528177,15
1.6226122446428572,89.19021393565905,16
1.622285714,89.19651188603632,17
1.623340659076923,89.20738423046689,18
1.624395604153846,89.25591364206164,19
1.6254505492307691,89.3044430536564,20
1.6265054943076922,89.35297246525116,21
1.6275604393846153,89.40150187684591,22
1.6286153844615383,89.45003128844068,23
1.6296703295384616,89.49856070003544,24
1.6307252746153846,89.5470901116302,25
1.6317802196923077,89.59561952322495,26
1.6328351647692307,89.64414893481971,27
1.6338901098461538,89.69267834641447,28
1.6349450549230768,89.74120775800922,29
1.636,89.78973716960398,30
1.6340408163571427,89.83826658119874,31
1.6320816327142855,89.80930850907491,32
1.6301224490714286,89.77674271988272,33
1.6281632654285714,89.74417693069054,34
1.6262040817857142,89.71161114149837,35
1.624244898142857,89.67904535230618,36
1.6222857144999998,89.646479563114,37
1.6203265308571428,89.61391377392182,38
1.6183673472142857,89.58134798472963,39
1.6164081635714285,89.54878219553746,40
1.6144489799285713,89.51621640634528,41
1.6124897962857143,89.48365061715309,42
1.6105306126428571,89.45108482796091,43
1.608571429,89.41851903876874,44
1.609109244117647,89.38595324957654,45
1.609647059235294,89.36354983439762,46
1.6101848743529412,89.37078667659149,47
1.6107226894705882,89.37802351878537,48
1.6112605045882353,89.38526036097926,49
1.6117983197058823,89.39249720317314,50
1.6123361348235294,89.39973404536701,51
1.6128739499411764,89.40697088756089,52
1.6134117650588236,89.41420772975476,53
1.6139495801764705,89.42144457194864,54
1.6144873952941177,89.42868141414252,55
1.6150252104117646,89.4359182563364,56
1.6155630255294118,89.44315509853027,57
1.6161008406470587,89.45039194072415,58
1.616638655764706,89.45762878291802,59
1.6171764708823528,89.4648656251119,60
1.617714286,89.48335106739384,61
1.6201758244615385,89.51085106706748,62
1.622637362923077,89.53835106674111,63
1.6250989013846153,89.56585106641477,64
1.6275604398461538,89.5933510660884,65
1.6300219783076924,89.62085106576205,66
1.6324835167692309,89.64835106543569,67
1.6349450552307692,89.67585106510934,68
1.6374065936923077,89.70335106478298,69
1.6398681321538462,89.73085106445662,70
