,V_ce,CaseTemp,CycleCount
0,1.6275102042857144,89.09574468,1
1,1.627183673642857,89.10204263037727,2
2,1.626857143,89.10834058075453,3
3,1.626530612357143,89.1146385311318,4
4,1.6262040817142858,89.12093648150908,5
5,1.6258775510714285,89.12723443188635,6
6,1.6255510204285717,89.13353238226361,7
7,1.6252244897857144,89.13983033264088,8
8,1.6248979591428572,89.14612828301816,9
9,1.6245714285,89.15242623339543,10
10,1.6242448978571429,89.15872418377269,11
11,1.6239183672142858,89.16502213414996,12
12,1.6235918365714286,89.17132008452724,13
13,1.623265305928571,89.17761803490451,14
14,1.6229387752857145,89.18391598528177,15
15,1.6226122446428572,89.19021393565905,16
16,1.622285714,89.19651188603632,17
17,1.623340659076923,89.20738423046689,18
18,1.624395604153846,89.25591364206164,19
19,1.6254505492307691,89.3044430536564,20
20,1.6265054943076922,89.35297246525116,21
21,1.6275604393846153,89.40150187684591,22
22,1.6286153844615383,89.45003128844068,23
23,1.6296703295384616,89.49856070003544,24
24,1.6307252746153846,89.5470901116302,25
25,1.6317802196923077,89.59561952322495,26
26,1.6328351647692307,89.64414893481971,27
27,1.6338901098461538,89.69267834641447,28
28,1.6349450549230768,89.74120775800922,29
29,1.636,89.78973716960398,30
30,1.6340408163571427,89.83826658119874,31
31,1.6320816327142855,89.80930850907491,32
32,1.6301224490714286,89.77674271988272,33
33,1.6281632654285714,89.74417693069054,34
34,1.6262040817857142,89.71161114149837,35
35,1.624244898142857,89.67904535230618,36
36,1.6222857144999998,89.646479563114,37
37,1.6203265308571428,89.61391377392182,38
38,1.6183673472142857,89.58134798472963,39
39,1.6164081635714285,89.54878219553746,40
40,1.6144489799285713,89.51621640634528,41
41,1.6124897962857143,89.48365061715309,42
42,1.6105306126428571,89.45108482796091,43
43,1.608571429,89.41851903876874,44
44,1.609109244117647,89.38595324957654,45
45,1.609647059235294,89.36354983439762,46
46,1.6101848743529412,89.37078667659149,47
47,1.6107226894705882,89.37802351878537,48
48,1.611260504588235,89.38526036097926,49
49,1.6117983197058825,89.39249720317314,50
50,1.6123361348235294,89.39973404536701,51
51,1.6128739499411764,89.40697088756089,52
52,1.6134117650588236,89.41420772975476,53
53,1.6139495801764705,89.42144457194864,54
54,1.6144873952941177,89.42868141414252,55
55,1.6150252104117646,89.4359182563364,56
56,1.6155630255294118,89.44315509853027,57
57,1.6161008406470587,89.45039194072415,58
58,1.616638655764706,89.45762878291802,59
59,1.6171764708823528,89.4648656251119,60
60,1.617714286,89.48335106739384,61
61,1.6201758244615383,89.51085106706748,62
62,1.622637362923077,89.53835106674111,63
63,1.625098901384615,89.56585106641477,64
64,1.6275604398461538,89.5933510660884,65
65,1.6300219783076924,89.62085106576205,66
66,1.6324835167692309,89.64835106543569,67
67,1.6349450552307692,89.67585106510934,68
68,1.6374065936923077,89.70335106478298,69
69,1.6398681321538462,89.73085106445662,70
70,1.6423296706153847,89.75835106413027,71
71,1.644791209076923,89.7858510638039,72
72,1.6472527475384615,89.81335106347755,73
73,1.649714286,89.84085106315119,74
74,1.6486315792105264,89.86835106282484,75
75,1.6475488724210527,89.89105717962019,76
76,1.6464661656315789,89.85954676311873,77
77,1.6453834588421052,89.82803634661727,78
78,1.6443007520526316,89.7965259301158,79
79,1.643218045263158,89.76501551361436,80
80,1.6421353384736843,89.7335050971129,81
81,1.6410526316842104,89.70199468061143,82
82,1.6399699248947368,89.67048426410999,83
83,1.6388872181052632,89.63897384760853,84
84,1.6378045113157895,89.60746343110706,85
85,1.6367218045263157,89.5759530146056,86
86,1.635639097736842,89.54444259810415,87
87,1.6345563909473684,89.5129321816027,88
88,1.6334736841578947,89.48142176510123,89
89,1.632390977368421,89.44991134859978,90
90,1.6313082705789472,89.41840093209832,91
91,1.6302255637894736,89.38689051559686,92
92,1.629142857,89.3553800990954,93
93,1.62885714275,89.32386968259395,94
94,1.6285714285,89.31011242917224,95
95,1.62828571425,89.31323742920345,96
96,1.628,89.31636242923466,97
97,1.62771428575,89.31948742926588,98
98,1.6274285715,89.32261242929708,99
99,1.62714285725,89.3257374293283,100
100,1.626857143,89.3288624293595,101
101,1.62657142875,89.33198742939072,102
102,1.6262857145,89.33511242942193,103
103,1.62600000025,89.33823742945314,104
104,1.625714286,89.34136242948435,105
105,1.62542857175,89.34448742951557,106
106,1.6251428575,89.34761242954677,107
107,1.62485714325,89.35073742957799,108
108,1.624571429,89.3538624296092,109
109,1.6233613449411763,89.35698742964041,110
110,1.622151260882353,89.36011242967162,111
111,1.6209411768235291,89.36381316710441,112
112,1.619731092764706,89.36811004217384,113
