,V_ce,CaseTemp,CycleCount
0,1.6650000002,90.04310345,1
1,1.6654545456,90.04310345,2
2,1.665909091,90.04310345,3
3,1.6663636364,90.04310345,4
4,1.6668181818,90.04310345,5
5,1.6672727272,90.04310345,6
6,1.6677272726,90.04310345,7
7,1.668181818,90.04310345,8
8,1.6686363634,90.04310345,9
9,1.6690909088,90.04310345,10
10,1.6695454542,90.04310345,11
11,1.6699999996,90.04310345,12
12,1.670454545,90.04310345,13
13,1.67130681775,90.04310345,14
14,1.6721590905,90.04913793284408,15
15,1.67301136325,90.06750000193844,16
16,1.673863636,90.0858620710328,17
17,1.67471590875,90.10422414012716,18
18,1.6755681815,90.12258620922154,19
19,1.67642045425,90.1409482783159,20
20,1.677272727,90.15931034741028,21
21,1.677353895857143,90.17767241650463,22
22,1.6774350647142855,90.196034485599,23
23,1.6775162335714286,90.21439655469337,24
24,1.6775974024285716,90.23275862378772,25
25,1.6776785712857143,90.2511206928821,26
26,1.6777597401428572,90.26948276197646,27
27,1.677840909,90.28784483107084,28
28,1.6779220778571429,90.3062069001652,29
29,1.6780032467142858,90.32456896925956,30
30,1.6780844155714283,90.34293103835392,31
31,1.6781655844285714,90.35988177699976,32
32,1.6782467532857144,90.376669954032,33
33,1.678327922142857,90.39345813106422,34
34,1.678409091,90.41024630809645,35
35,1.678490259857143,90.42703448512869,36
36,1.6785714287142857,90.4438226621609,37
37,1.6786525975714286,90.46061083919312,38
38,1.6787337664285715,90.47739901622536,39
39,1.6788149352857142,90.49418719325756,40
40,1.6788961041428572,90.5109753702898,41
41,1.678977273,90.52776354732204,42
42,1.6790584418571428,90.54455172435426,43
43,1.6791396107142855,90.56133990138648,44
44,1.6792207795714285,90.57812807841871,45
45,1.6793019484285714,90.59491625545094,46
46,1.6793831172857143,90.61170443248317,47
47,1.679464286142857,90.6284926095154,48
48,1.679545455,90.64528078654762,49
49,1.6799043066315789,90.66206896357986,50
50,1.680263158263158,90.67885714061208,51
51,1.6806220098947369,90.6877832489688,52
52,1.6809808615263158,90.68253694394797,53
53,1.6813397131578949,90.67729063892712,54
54,1.6816985647894738,90.67204433390629,55
55,1.6820574164210529,90.66679802888544,56
56,1.6824162680526316,90.6615517238646,57
57,1.6827751196842105,90.65630541884376,58
58,1.6831339713157896,90.65105911382294,59
59,1.6834928229473685,90.64581280880208,60
60,1.6838516745789474,90.64056650378126,61
61,1.6842105262105262,90.6353201987604,62
62,1.6845693778421054,90.63007389373958,63
63,1.6849282294736845,90.62482758871872,64
64,1.6852870811052632,90.6195812836979,65
65,1.685645932736842,90.61433497867704,66
66,1.6860047843684212,90.60908867365622,67
67,1.686363636,90.60384236863538,68
68,1.6868801649545455,90.61602810088284,69
69,1.687396693909091,90.62962963309332,70
70,1.6879132228636364,90.6432311653038,71
71,1.688429751818182,90.65683269751428,72
72,1.6889462807727271,90.67043422972476,73
73,1.6894628097272728,90.68403576193522,74
74,1.6899793386818185,90.6976372941457,75
75,1.6904958676363635,90.71123882635617,76
76,1.6910123965909092,90.72484035856664,77
77,1.6915289255454546,90.73844189077712,78
78,1.6920454545,90.7520434229876,79
79,1.6925619834545451,90.76564495519808,80
80,1.6930785124090908,90.77924648740854,81
81,1.6935950413636365,90.79284801961902,82
82,1.6941115703181815,90.80644955182947,83
83,1.6946280992727272,90.82005108403996,84
84,1.6951446282272726,90.83365261625045,85
85,1.695661157181818,90.8472541484609,86
86,1.6961776861363635,90.86085568067138,87
87,1.696694215090909,90.87445721288186,88
88,1.6972107440454545,90.88805874509234,89
89,1.697727273,90.9016602773028,90
90,1.6984848487777775,90.91165845295372,91
91,1.6992424245555555,90.92040229564104,92
92,1.700000000333333,90.92914613832832,93
93,1.7007575761111111,90.93788998101564,94
94,1.701515151888889,90.94663382370294,95
95,1.7022727276666667,90.95537766639023,96
96,1.7030303034444445,90.96412150907754,97
97,1.7037878792222223,90.97286535176484,98
98,1.704545455,90.98160919445216,99
99,1.704545455,90.99035303713946,100
100,1.704545455,90.99909687982677,101
101,1.704545455,91.00784072251408,102
102,1.704545455,91.01658456520136,103
103,1.704545455,91.02532840788868,104
104,1.704545455,91.034072250576,105
105,1.704545455,91.038649426657,106
106,1.704545455,91.04302134802728,107
107,1.704545455,91.04739326939752,108
108,1.704545455,91.05176519076778,109
109,1.704545455,91.05613711213805,110
110,1.704545455,91.0605090335083,111
111,1.704545455,91.06488095487856,112
112,1.704545455,91.0692528762488,113
113,1.7037878791666667,91.07362479761906,114
114,1.7030303033333334,91.07799671898933,115
115,1.7022727275,91.0823686403596,116
116,1.701515151666667,91.08674056172984,117
117,1.700757575833333,91.0911124831001,118
118,1.7000000000000002,91.09548440447035,119
119,1.6992424241666668,91.09985632584062,120
120,1.6984848483333337,91.10422824721088,121
121,1.6977272725,91.10860016858112,122
122,1.6969696966666667,91.1129720899514,123
123,1.6962121208333334,91.11734401132163,124
124,1.695454545,91.12068966,125
125,1.6940909087,91.12068966,126
126,1.6927272724,91.12068966,127
127,1.6913636361,91.12068966,128
128,1.6899999998,91.12068966,129
129,1.6886363635,91.12068966,130
130,1.6872727272,91.12068966,131
131,1.6859090909,91.12068966,132
132,1.6845454546,91.12068966,133
133,1.6831818183,91.12068966,134
134,1.681818182,91.12068966,135
135,1.681818182,91.12068966,136
136,1.681818182,91.12068966,137
137,1.681818182,91.12068966,138
138,1.681818182,91.12068966,139
139,1.681818182,91.12068966,140
140,1.681818182,91.12068966,141
141,1.681818182,91.12554945519786,142
142,1.681818182,91.1316028843146,143
143,1.681818182,91.13765631343134,144
144,1.681818182,91.14370974254808,145
145,1.681818182,91.1497631716648,146
146,1.681818182,91.15581660078152,147
147,1.681818182,91.16187002989828,148
148,1.6823232324444444,91.167923459015,149
149,1.682828282888889,91.17397688813172,150
150,1.6833333333333331,91.18003031724848,151
151,1.6838383837777775,91.1860837463652,152
152,1.6843434342222223,91.19213717548192,153
153,1.6848484846666667,91.19819060459868,154
154,1.685353535111111,91.2042440337154,155
155,1.6858585855555557,91.21029746283214,156
156,1.686363636,91.21635089194888,157
157,1.6868686865,91.2224043210656,158
158,1.6873737370000002,91.22845775018234,159
159,1.6878787875,91.23451117929908,160
160,1.688383838,91.2405646084158,161
161,1.6888888885,91.24661803753254,162
162,1.689393939,91.25578817793908,163
163,1.6898989895,91.2689039414762,164
164,1.69040404,91.28201970501333,165
165,1.6909090905,91.29513546855044,166
166,1.691414141,91.30825123208754,167
167,1.6919191915,91.32136699562466,168
168,1.692424242,91.3344827591618,169
169,1.6929292925,91.3475985226989,170
170,1.693434343,91.36071428623602,171
171,1.6939393935,91.37383004977312,172
172,1.694444444,91.38694581331023,173
173,1.6949494945,91.40006157684736,174
174,1.695454545,91.4131773403845,175
175,1.695588234882353,91.4262931039216,176
176,1.695721924764706,91.43940886745872,177
177,1.695855614647059,91.45252463099584,178
178,1.695989304529412,91.46564039453295,179
179,1.6961229944117646,91.47875615807008,180
180,1.6962566842941176,91.49187192160718,181
181,1.6963903741764703,91.50498768514431,182
182,1.6965240640588235,91.52270936013392,183
183,1.6966577539411765,91.5421956375176,184
184,1.6967914438235294,91.5616819149013,185
185,1.6969251337058824,91.581168192285,186
186,1.6970588235882351,91.60065446966868,187
187,1.697192513470588,91.62014074705236,188
188,1.697326203352941,91.63962702443608,189
189,1.697459893235294,91.65911330181976,190
190,1.697593583117647,91.67859957920346,191
191,1.697727273,91.69808585658716,192
192,1.6979020981538462,91.71757213397083,193
193,1.6980769233076922,91.73705841135454,194
194,1.6982517484615385,91.75654468873824,195
195,1.6984265736153843,91.77603096612192,196
196,1.6986013987692308,91.7955172435056,197
197,1.6987762239230768,91.8150035208893,198
198,1.698951049076923,91.834489798273,199
199,1.699125874230769,91.8539760756567,200
200,1.6993006993846154,91.8734623530404,201
201,1.6994755245384614,91.89294863042409,202
202,1.6996503496923077,91.91243490780778,203
203,1.6998251748461537,91.93192118519148,204
204,1.7,91.95140746257516,205
205,1.7,91.97089373995884,206
206,1.7,91.99038001734256,207
207,1.7,92.00986629472624,208
208,1.7,92.02935257210994,209
209,1.7,92.04883884949363,210
210,1.7,92.06832512687733,211
211,1.7,92.06896552,212
212,1.7,92.06896552,213
213,1.6988636363333334,92.06896552,214
214,1.6977272726666666,92.06896552,215
215,1.696590909,92.06896552,216
216,1.6954545453333334,92.06896552,217
217,1.6943181816666666,92.06896552,218
218,1.693181818,92.06896552,219
219,1.694191919,92.06896552,220
220,1.69520202,92.06896552,221
221,1.696212121,92.06896552,222
222,1.697222222,92.06896552,223
223,1.698232323,92.06896552,224
224,1.699242424,92.06896552,225
225,1.700252525,92.06896552,226
226,1.701262626,92.06896552,227
227,1.702272727,92.06896552,228
228,1.702840908875,92.06896552,229
229,1.70340909075,92.06896552,230
230,1.703977272625,92.06896552,231
231,1.7045454544999998,92.06896552,232
232,1.705113636375,92.06896552,233
233,1.70568181825,92.06896552,234
234,1.7062500001249998,92.06896552,235
235,1.706818182,92.07160591383976,236
236,1.707467532642857,92.07987655993064,237
237,1.7081168832857143,92.08814720602156,238
238,1.7087662339285714,92.09641785211244,239
239,1.7094155845714285,92.10468849820332,240
240,1.7100649352142856,92.11295914429422,241
241,1.710714285857143,92.12122979038512,242
242,1.7113636365,92.129500436476,243
243,1.712012987142857,92.13777108256691,244
244,1.7126623377857144,92.1460417286578,245
245,1.7133116884285715,92.1543123747487,246
246,1.7139610390714286,92.1625830208396,247
247,1.7146103897142857,92.17085366693048,248
248,1.715259740357143,92.1791243130214,249
249,1.715909091,92.18739495911228,250
250,1.7163223140909092,92.19566560520316,251
251,1.7167355371818185,92.20393625129408,252
252,1.7171487602727271,92.21220689738496,253
253,1.7175619833636364,92.22047754347584,254
254,1.7179752064545455,92.22874818956676,255
255,1.7183884295454546,92.23701883565764,256
256,1.7188016526363636,92.24528948174854,257
257,1.7192148757272727,92.25356012783944,258
258,1.7196280988181818,92.26183077393031,259
259,1.7200413219090909,92.27010142002123,260
260,1.720454545,92.27837206611213,261
261,1.714393939,92.28664271220302,262
262,1.708333333,92.29491335829393,263
263,1.702272727,92.29905282832443,264
264,1.7028787876,92.29659249197776,265
265,1.7034848482,92.29413215563106,266
266,1.7040909088,92.29167181928436,267
267,1.7046969694,92.28921148293767,268
268,1.70530303,92.28675114659102,269
269,1.7059090906,92.28429081024431,270
270,1.7065151512,92.28183047389764,271
271,1.7071212118,92.27937013755096,272
272,1.7077272724,92.27690980120428,273
273,1.708333333,92.2744494648576,274
274,1.7089393936,92.27198912851092,275
275,1.7095454542,92.26952879216422,276
276,1.7101515148,92.26706845581754,277
277,1.7107575754,92.26460811947084,278
278,1.711363636,92.26214778312418,279
279,1.711363636,92.25968744677748,280
280,1.711363636,92.2572271104308,281
281,1.711363636,92.25476677408412,282
282,1.711363636,92.25230643773745,283
283,1.711363636,92.24984610139076,284
284,1.711363636,92.24738576504409,285
285,1.714772727,92.2449254286974,286
286,1.718181818,92.2424650923507,287
287,1.7201704543749998,92.24902548629814,288
288,1.72215909075,92.26271150046306,289
289,1.724147727125,92.27639751462796,290
290,1.7261363635,92.29008352879288,291
291,1.728124999875,92.3037695429578,292
292,1.73011363625,92.31745555712271,293
293,1.7321022726250002,92.33114157128765,294
294,1.734090909,92.34482758545256,295
295,1.7331439393333334,92.35851359961748,296
296,1.7321969696666668,92.3721996137824,297
297,1.7312500000000002,92.38588562794732,298
298,1.730303030333333,92.39957164211224,299
299,1.7293560606666667,92.41325765627715,300
300,1.728409091,92.42694367044209,301
301,1.7274621213333334,92.440629684607,302
302,1.7265151516666668,92.45431569877192,303
303,1.725568182,92.46800171293684,304
304,1.724621212333333,92.48168772710174,305
305,1.7236742426666667,92.49537374126666,306
306,1.722727273,92.5054835359794,307
307,1.72187500025,92.5137671758254,308
308,1.7210227275,92.5220508156714,309
309,1.72017045475,92.53033445551738,310
310,1.719318182,92.53861809536338,311
311,1.71846590925,92.54690173520936,312
312,1.7176136365,92.55518537505536,313
313,1.71676136375,92.56346901490136,314
314,1.715909091,92.57175265474734,315
315,1.7160606061333334,92.58003629459334,316
316,1.7162121212666668,92.58831993443934,317
317,1.7163636364,92.59660357428533,318
318,1.7165151515333334,92.60488721413132,319
319,1.7166666666666668,92.61317085397732,320
320,1.7168181818,92.62145449382332,321
321,1.7169696969333337,92.62956837429644,322
322,1.7171212120666666,92.6345648558552,323
323,1.7172727272,92.63956133741398,324
324,1.7174242423333332,92.64455781897274,325
325,1.7175757574666666,92.64955430053152,326
326,1.7177272726,92.65455078209028,327
327,1.7178787877333332,92.65954726364906,328
328,1.7180303028666666,92.66454374520782,329
329,1.718181818,92.6695402267666,330
330,1.721969697,92.67453670832536,331
331,1.725757576,92.67953318988414,332
332,1.729545455,92.6845296714429,333
333,1.72869318225,92.68952615300168,334
334,1.7278409095,92.69452263456044,335
335,1.72698863675,92.69951911611922,336
336,1.726136364,92.70451559767798,337
337,1.72528409125,92.70951207923676,338
338,1.7244318185,92.71450856079552,339
339,1.72357954575,92.73944405298096,340
340,1.722727273,92.76942294089918,341
341,1.7224747476666666,92.7994018288174,342
342,1.7222222223333334,92.82938071673564,343
343,1.721969697,92.85935960465385,344
344,1.7217171716666666,92.88933849257208,345
345,1.7214646463333334,92.91931738049028,346
346,1.721212121,92.94929626840852,347
347,1.7209595956666666,92.97927515632674,348
348,1.7207070703333334,93.00925404424495,349
349,1.720454545,93.03923293216316,350
350,1.7227272723333331,93.0692118200814,351
351,1.7249999996666667,93.09919070799964,352
352,1.727272727,93.12916959591784,353
353,1.7295454543333333,93.15914848383608,354
354,1.731818181666667,93.1891273717543,355
355,1.7340909089999998,93.21910625967251,356
356,1.7363636363333332,93.24908514759072,357
357,1.7386363636666666,93.27906403550897,358
358,1.740909091,93.3090429234272,359
359,1.7431818183333334,93.3390218113454,360
360,1.7454545456666666,93.36900069926362,361
361,1.747727273,93.39897958718186,362
362,1.7451298704285714,93.4111189263296,363
363,1.7425324678571428,93.41861364837796,364
364,1.7399350652857142,93.42610837042632,365
365,1.7373376627142858,93.4336030924747,366
366,1.7347402601428572,93.44109781452303,367
367,1.7321428575714286,93.4485925365714,368
368,1.729545455,93.45608725861976,369
369,1.728636364,93.46358198066812,370
370,1.727727273,93.47107670271647,371
371,1.726818182,93.47857142476484,372
372,1.725909091,93.4860661468132,373
373,1.725,93.49356086886156,374
374,1.7256493506428572,93.50105559090991,375
375,1.7262987012857145,93.50855031295828,376
376,1.7269480519285716,93.51604503500664,377
377,1.727597402571429,93.523539757055,378
378,1.7282467532142858,93.53103447910335,379
379,1.7288961038571429,93.53852920115172,380
380,1.7295454545000002,93.54602392320008,381
381,1.7301948051428573,93.55351864524845,382
382,1.7308441557857144,93.5610133672968,383
383,1.7314935064285717,93.56850808934516,384
384,1.7321428570714286,93.57600281139352,385
385,1.732792207714286,93.58349753344189,386
386,1.733441558357143,93.59099225549024,387
387,1.734090909,93.5984869775386,388
388,1.7329545453333337,93.60598169958696,389
389,1.731818181666667,93.61347642163533,390
390,1.730681818,93.62097114368368,391
391,1.7295454543333333,93.62846586573204,392
392,1.7284090906666667,93.6359605877804,393
393,1.727272727,93.64345530982877,394
394,1.730113636125,93.6509500318771,395
395,1.73295454525,93.65844475392548,396
396,1.7357954543749998,93.6637931,397
397,1.7386363635,93.6637931,398
398,1.741477272625,93.6637931,399
399,1.74431818175,93.6637931,400
400,1.747159090875,93.6637931,401
401,1.75,93.6637931,402
402,1.7507575757333331,93.6637931,403
403,1.7515151514666667,93.6637931,404
404,1.7522727272,93.6637931,405
405,1.7530303029333334,93.6637931,406
406,1.7537878786666667,93.6637931,407
407,1.7545454544,93.6637931,408
408,1.7553030301333334,93.6637931,409
409,1.7560606058666666,93.6637931,410
410,1.7568181816,93.6637931,411
411,1.7575757573333333,93.6637931,412
412,1.7583333330666666,93.6637931,413
413,1.7590909088,93.6637931,414
414,1.759848484533333,93.6637931,415
415,1.7606060602666669,93.6637931,416
416,1.761363636,93.6637931,417
417,1.757386363375,93.6772974322776,418
418,1.75340909075,93.69538814090662,419
419,1.749431818125,93.71347884953562,420
420,1.7454545455,93.73156955816462,421
421,1.741477272875,93.74966026679364,422
422,1.73750000025,93.76775097542264,423
423,1.733522727625,93.78584168405165,424
424,1.729545455,93.80393239268064,425
425,1.730555556,93.82202310130964,426
426,1.731565657,93.84011380993869,427
427,1.732575758,93.85820451856767,428
428,1.733585859,93.87629522719668,429
429,1.73459596,93.89438593582568,430
430,1.735606061,93.91247664445469,431
431,1.736616162,93.9305673530837,432
432,1.737626263,93.9486580617127,433
433,1.738636364,93.96674877034172,434
434,1.7383333336666666,93.98483947897073,435
435,1.7380303033333333,94.00293018759972,436
436,1.737727273,94.02102089622872,437
437,1.7374242426666666,94.03911160485774,438
438,1.7371212123333333,94.05720231348674,439
439,1.736818182,94.07529302211574,440
440,1.7365151516666666,94.09338373074476,441
441,1.7362121213333337,94.0995393140024,442
442,1.735909091,94.10465970790722,443
443,1.7356060606666668,94.10978010181204,444
444,1.7353030303333334,94.11490049571688,445
445,1.735,94.12002088962169,446
446,1.7346969696666668,94.1251412835265,447
447,1.7343939393333334,94.13026167743132,448
448,1.734090909,94.13538207133614,449
449,1.7343939393333334,94.14050246524096,450
450,1.7346969696666668,94.14562285914576,451
451,1.735,94.1507432530506,452
452,1.7353030303333334,94.15586364695542,453
